year,month,day,hour,holiday,weekend,station,energy
2004,11,30,11,0,0,1,8931
2004,11,30,12,0,0,1,9026
2004,11,30,13,0,0,1,8991
2004,11,30,14,0,0,1,8997
2004,11,30,15,0,0,1,8963
2004,11,30,16,0,0,1,8924
2004,11,30,17,0,0,1,8971
2004,11,30,18,0,0,1,9500
2004,11,30,19,0,0,1,9772
2004,11,30,20,0,0,1,9704
2004,11,30,21,0,0,1,9648
2004,11,30,22,0,0,1,9316
2004,11,30,23,0,0,1,8811
2004,11,30,24,0,0,1,8289
2004,12,1,1,1,0,1,8059
2004,12,1,2,1,0,1,7845
2004,12,1,3,1,0,1,7737
2004,12,1,4,1,0,1,7783
2004,12,1,5,1,0,1,8023
2004,12,1,6,1,0,1,8596
2004,12,1,7,1,0,1,9474
2004,12,1,8,1,0,1,9565
2004,12,1,9,1,0,1,9358
2004,12,1,10,1,0,1,9269
2004,12,1,11,1,0,1,9049
2004,12,1,12,1,0,1,8907
2004,12,1,13,1,0,1,8753
2004,12,1,14,1,0,1,8650
2004,12,1,15,1,0,1,8581
2004,12,1,16,1,0,1,8562
2004,12,1,17,1,0,1,8729
2004,12,1,18,1,0,1,9291
2004,12,1,19,1,0,1,9574
2004,12,1,20,1,0,1,9549
2004,12,1,21,1,0,1,9526
2004,12,1,22,1,0,1,9184
2004,12,1,23,1,0,1,8652
2004,12,1,24,1,0,1,8196
2004,12,2,1,1,0,1,7573
2004,12,2,2,1,0,1,7380
2004,12,2,3,1,0,1,7256
2004,12,2,4,1,0,1,7352
2004,12,2,5,1,0,1,7513
2004,12,2,6,1,0,1,8035
2004,12,2,7,1,0,1,8917
2004,12,2,8,1,0,1,9045
2004,12,2,9,1,0,1,8864
2004,12,2,10,1,0,1,8887
2004,12,2,11,1,0,1,8870
2004,12,2,12,1,0,1,8834
2004,12,2,13,1,0,1,8789
2004,12,2,14,1,0,1,8731
2004,12,2,15,1,0,1,8720
2004,12,2,16,1,0,1,8736
2004,12,2,17,1,0,1,8784
2004,12,2,18,1,0,1,9225
2004,12,2,19,1,0,1,9531
2004,12,2,20,1,0,1,9459
2004,12,2,21,1,0,1,9424
2004,12,2,22,1,0,1,9090
2004,12,2,23,1,0,1,8583
2004,12,2,24,1,0,1,8043
2004,12,3,1,1,1,1,7548
2004,12,3,2,1,1,1,7346
2004,12,3,3,1,1,1,7068
2004,12,3,4,1,1,1,7032
2004,12,3,5,1,1,1,7364
2004,12,3,6,1,1,1,7866
2004,12,3,7,1,1,1,8650
2004,12,3,8,1,1,1,8724
2004,12,3,9,1,1,1,8555
2004,12,3,10,1,1,1,8612
2004,12,3,11,1,1,1,8650
2004,12,3,12,1,1,1,8601
2004,12,3,13,1,1,1,8523
2004,12,3,14,1,1,1,8553
2004,12,3,15,1,1,1,8559
2004,12,3,16,1,1,1,8604
2004,12,3,17,1,1,1,8760
2004,12,3,18,1,1,1,9205
2004,12,3,19,1,1,1,9216
2004,12,3,20,1,1,1,9008
2004,12,3,21,1,1,1,8940
2004,12,3,22,1,1,1,8719
2004,12,3,23,1,1,1,8356
2004,12,3,24,1,1,1,7858
2004,12,4,1,0,1,1,7379
2004,12,4,2,0,1,1,7107
2004,12,4,3,0,1,1,6955
2004,12,4,4,0,1,1,6864
2004,12,4,5,0,1,1,6918
2004,12,4,6,0,1,1,7073
2004,12,4,7,0,1,1,7289
2004,12,4,8,0,1,1,7433
2004,12,4,9,0,1,1,7745
2004,12,4,10,0,1,1,7966
2004,12,4,11,0,1,1,8057
2004,12,4,12,0,1,1,8035
2004,12,4,13,0,1,1,7894
2004,12,4,14,0,1,1,7834
2004,12,4,15,0,1,1,7829
2004,12,4,16,0,1,1,7889
2004,12,4,17,0,1,1,8027
2004,12,4,18,0,1,1,8571
2004,12,4,19,0,1,1,8696
2004,12,4,20,0,1,1,8508
2004,12,4,21,0,1,1,8443
2004,12,4,22,0,1,1,8252
2004,12,4,23,0,1,1,7916
2004,12,4,24,0,1,1,7518
2004,12,5,1,1,0,1,7217
2004,12,5,2,1,0,1,6983
2004,12,5,3,1,0,1,6788
2004,12,5,4,1,0,1,6696
2004,12,5,5,1,0,1,6665
2004,12,5,6,1,0,1,6776
2004,12,5,7,1,0,1,6900
2004,12,5,8,1,0,1,6917
2004,12,5,9,1,0,1,7226
2004,12,5,10,1,0,1,7520
2004,12,5,11,1,0,1,7763
2004,12,5,12,1,0,1,7947
2004,12,5,13,1,0,1,8119
2004,12,5,14,1,0,1,8222
2004,12,5,15,1,0,1,8270
2004,12,5,16,1,0,1,8281
2004,12,5,17,1,0,1,8448
2004,12,5,18,1,0,1,9010
2004,12,5,19,1,0,1,9381
2004,12,5,20,1,0,1,9380
2004,12,5,21,1,0,1,9416
2004,12,5,22,1,0,1,9127
2004,12,5,23,1,0,1,8672
2004,12,5,24,1,0,1,8104
2004,12,6,1,1,0,1,7682
2004,12,6,2,1,0,1,7407
2004,12,6,3,1,0,1,7258
2004,12,6,4,1,0,1,7191
2004,12,6,5,1,0,1,7330
2004,12,6,6,1,0,1,7782
2004,12,6,7,1,0,1,8640
2004,12,6,8,1,0,1,9021
2004,12,6,9,1,0,1,9092
2004,12,6,10,1,0,1,9310
2004,12,6,11,1,0,1,9581
2004,12,6,12,1,0,1,9791
2004,12,6,13,1,0,1,9832
2004,12,6,14,1,0,1,9880
2004,12,6,15,1,0,1,9905
2004,12,6,16,1,0,1,9947
2004,12,6,17,1,0,1,10186
2004,12,6,18,1,0,1,10634
2004,12,6,19,1,0,1,10826
2004,12,6,20,1,0,1,10716
2004,12,6,21,1,0,1,10615
2004,12,6,22,1,0,1,10245
2004,12,6,23,1,0,1,9555
2004,12,6,24,1,0,1,8707
2004,12,7,1,1,0,1,7692
2004,12,7,2,1,0,1,7369
2004,12,7,3,1,0,1,7144
2004,12,7,4,1,0,1,7044
2004,12,7,5,1,0,1,7129
2004,12,7,6,1,0,1,7551
2004,12,7,7,1,0,1,8416
2004,12,7,8,1,0,1,8531
2004,12,7,9,1,0,1,8470
2004,12,7,10,1,0,1,8582
2004,12,7,11,1,0,1,8679
2004,12,7,12,1,0,1,8747
2004,12,7,13,1,0,1,8798
2004,12,7,14,1,0,1,8888
2004,12,7,15,1,0,1,8928
2004,12,7,16,1,0,1,8998
2004,12,7,17,1,0,1,9015
2004,12,7,18,1,0,1,9261
2004,12,7,19,1,0,1,9544
2004,12,7,20,1,0,1,9371
2004,12,7,21,1,0,1,9326
2004,12,7,22,1,0,1,8897
2004,12,7,23,1,0,1,8297
2004,12,7,24,1,0,1,7731
2004,12,8,1,1,0,1,7427
2004,12,8,2,1,0,1,7209
2004,12,8,3,1,0,1,7048
2004,12,8,4,1,0,1,7003
2004,12,8,5,1,0,1,7147
2004,12,8,6,1,0,1,7608
2004,12,8,7,1,0,1,8438
2004,12,8,8,1,0,1,8546
2004,12,8,9,1,0,1,8534
2004,12,8,10,1,0,1,8614
2004,12,8,11,1,0,1,8666
2004,12,8,12,1,0,1,8626
2004,12,8,13,1,0,1,8630
2004,12,8,14,1,0,1,8666
2004,12,8,15,1,0,1,8697
2004,12,8,16,1,0,1,8766
2004,12,8,17,1,0,1,8868
2004,12,8,18,1,0,1,9334
2004,12,8,19,1,0,1,9542
2004,12,8,20,1,0,1,9408
2004,12,8,21,1,0,1,9362
2004,12,8,22,1,0,1,9063
2004,12,8,23,1,0,1,8481
2004,12,8,24,1,0,1,7827
2004,12,9,1,1,0,1,7454
2004,12,9,2,1,0,1,7216
2004,12,9,3,1,0,1,7058
2004,12,9,4,1,0,1,6990
2004,12,9,5,1,0,1,7099
2004,12,9,6,1,0,1,7593
2004,12,9,7,1,0,1,8425
2004,12,9,8,1,0,1,8533
2004,12,9,9,1,0,1,8448
2004,12,9,10,1,0,1,8591
2004,12,9,11,1,0,1,8762
2004,12,9,12,1,0,1,9017
2004,12,9,13,1,0,1,9197
2004,12,9,14,1,0,1,9373
2004,12,9,15,1,0,1,9496
2004,12,9,16,1,0,1,9570
2004,12,9,17,1,0,1,9615
2004,12,9,18,1,0,1,9834
2004,12,9,19,1,0,1,9988
2004,12,9,20,1,0,1,9688
2004,12,9,21,1,0,1,9589
2004,12,9,22,1,0,1,9270
2004,12,9,23,1,0,1,8674
2004,12,9,24,1,0,1,7969
2004,12,10,1,1,1,1,7309
2004,12,10,2,1,1,1,7083
2004,12,10,3,1,1,1,6915
2004,12,10,4,1,1,1,6884
2004,12,10,5,1,1,1,7035
2004,12,10,6,1,1,1,7498
2004,12,10,7,1,1,1,8333
2004,12,10,8,1,1,1,8483
2004,12,10,9,1,1,1,8430
2004,12,10,10,1,1,1,8543
2004,12,10,11,1,1,1,8615
2004,12,10,12,1,1,1,8601
2004,12,10,13,1,1,1,8592
2004,12,10,14,1,1,1,8636
2004,12,10,15,1,1,1,8606
2004,12,10,16,1,1,1,8566
2004,12,10,17,1,1,1,8542
2004,12,10,18,1,1,1,8842
2004,12,10,19,1,1,1,9100
2004,12,10,20,1,1,1,8912
2004,12,10,21,1,1,1,8951
2004,12,10,22,1,1,1,8751
2004,12,10,23,1,1,1,8329
2004,12,10,24,1,1,1,7792
2004,12,11,1,1,1,1,7622
2004,12,11,2,1,1,1,7386
2004,12,11,3,1,1,1,7242
2004,12,11,4,1,1,1,7218
2004,12,11,5,1,1,1,7291
2004,12,11,6,1,1,1,7523
2004,12,11,7,1,1,1,7842
2004,12,11,8,1,1,1,8017
2004,12,11,9,1,1,1,8265
2004,12,11,10,1,1,1,8334
2004,12,11,11,1,1,1,8221
2004,12,11,12,1,1,1,8135
2004,12,11,13,1,1,1,8071
2004,12,11,14,1,1,1,7971
2004,12,11,15,1,1,1,7887
2004,12,11,16,1,1,1,7879
2004,12,11,17,1,1,1,7956
2004,12,11,18,1,1,1,8423
2004,12,11,19,1,1,1,8871
2004,12,11,20,1,1,1,8771
2004,12,11,21,1,1,1,8726
2004,12,11,22,1,1,1,8576
2004,12,11,23,1,1,1,8319
2004,12,11,24,1,1,1,7977
2004,12,12,1,1,0,1,7384
2004,12,12,2,1,0,1,7131
2004,12,12,3,1,0,1,6971
2004,12,12,4,1,0,1,6858
2004,12,12,5,1,0,1,6889
2004,12,12,6,1,0,1,6981
2004,12,12,7,1,0,1,7128
2004,12,12,8,1,0,1,7142
2004,12,12,9,1,0,1,7316
2004,12,12,10,1,0,1,7476
2004,12,12,11,1,0,1,7608
2004,12,12,12,1,0,1,7777
2004,12,12,13,1,0,1,7963
2004,12,12,14,1,0,1,8161
2004,12,12,15,1,0,1,8284
2004,12,12,16,1,0,1,8397
2004,12,12,17,1,0,1,8504
2004,12,12,18,1,0,1,8937
2004,12,12,19,1,0,1,9323
2004,12,12,20,1,0,1,9224
2004,12,12,21,1,0,1,9141
2004,12,12,22,1,0,1,8856
2004,12,12,23,1,0,1,8277
2004,12,12,24,1,0,1,7664
2004,12,13,1,1,0,1,7039
2004,12,13,2,1,0,1,6858
2004,12,13,3,1,0,1,6766
2004,12,13,4,1,0,1,6785
2004,12,13,5,1,0,1,6963
2004,12,13,6,1,0,1,7482
2004,12,13,7,1,0,1,8401
2004,12,13,8,1,0,1,8712
2004,12,13,9,1,0,1,8705
2004,12,13,10,1,0,1,8834
2004,12,13,11,1,0,1,8819
2004,12,13,12,1,0,1,8755
2004,12,13,13,1,0,1,8623
2004,12,13,14,1,0,1,8630
2004,12,13,15,1,0,1,8642
2004,12,13,16,1,0,1,8667
2004,12,13,17,1,0,1,8863
2004,12,13,18,1,0,1,9473
2004,12,13,19,1,0,1,9936
2004,12,13,20,1,0,1,9899
2004,12,13,21,1,0,1,9939
2004,12,13,22,1,0,1,9593
2004,12,13,23,1,0,1,9000
2004,12,13,24,1,0,1,8372
2004,12,14,1,0,0,1,7899
2004,12,14,2,0,0,1,7669
2004,12,14,3,0,0,1,7555
2004,12,14,4,0,0,1,7626
2004,12,14,5,0,0,1,7865
2004,12,14,6,0,0,1,8470
2004,12,14,7,0,0,1,9444
2004,12,14,8,0,0,1,9785
2004,12,14,9,0,0,1,9614
2004,12,14,10,0,0,1,9551
2004,12,14,11,0,0,1,9490
2004,12,14,12,0,0,1,9326
2004,12,14,13,0,0,1,9157
2004,12,14,14,0,0,1,9034
2004,12,14,15,0,0,1,8895
2004,12,14,16,0,0,1,8803
2004,12,14,17,0,0,1,8882
2004,12,14,18,0,0,1,9569
2004,12,14,19,0,0,1,10260
2004,12,14,20,0,0,1,10388
2004,12,14,21,0,0,1,10491
2004,12,14,22,0,0,1,10209
2004,12,14,23,0,0,1,9688
2004,12,14,24,0,0,1,9067
2004,12,15,1,1,0,1,8601
2004,12,15,2,1,0,1,8413
2004,12,15,3,1,0,1,8322
2004,12,15,4,1,0,1,8357
2004,12,15,5,1,0,1,8590
2004,12,15,6,1,0,1,9253
2004,12,15,7,1,0,1,10106
2004,12,15,8,1,0,1,10323
2004,12,15,9,1,0,1,10033
2004,12,15,10,1,0,1,9912
2004,12,15,11,1,0,1,9741
2004,12,15,12,1,0,1,9518
2004,12,15,13,1,0,1,9247
2004,12,15,14,1,0,1,9091
2004,12,15,15,1,0,1,8973
2004,12,15,16,1,0,1,8898
2004,12,15,17,1,0,1,9040
2004,12,15,18,1,0,1,9694
2004,12,15,19,1,0,1,10282
2004,12,15,20,1,0,1,10245
2004,12,15,21,1,0,1,10232
2004,12,15,22,1,0,1,9880
2004,12,15,23,1,0,1,9237
2004,12,15,24,1,0,1,8561
2004,12,16,1,0,0,1,7980
2004,12,16,2,0,0,1,7712
2004,12,16,3,0,0,1,7547
2004,12,16,4,0,0,1,7473
2004,12,16,5,0,0,1,7568
2004,12,16,6,0,0,1,8031
2004,12,16,7,0,0,1,8787
2004,12,16,8,0,0,1,9016
2004,12,16,9,0,0,1,8964
2004,12,16,10,0,0,1,9197
2004,12,16,11,0,0,1,9287
2004,12,16,12,0,0,1,9286
2004,12,16,13,0,0,1,9266
2004,12,16,14,0,0,1,9206
2004,12,16,15,0,0,1,9215
2004,12,16,16,0,0,1,9192
2004,12,16,17,0,0,1,9331
2004,12,16,18,0,0,1,9866
2004,12,16,19,0,0,1,10223
2004,12,16,20,0,0,1,10144
2004,12,16,21,0,0,1,10128
2004,12,16,22,0,0,1,9861
2004,12,16,23,0,0,1,9319
2004,12,16,24,0,0,1,8691
2004,12,17,1,1,1,1,7915
2004,12,17,2,1,1,1,7606
2004,12,17,3,1,1,1,7399
2004,12,17,4,1,1,1,7387
2004,12,17,5,1,1,1,7553
2004,12,17,6,1,1,1,8031
2004,12,17,7,1,1,1,8861
2004,12,17,8,1,1,1,9081
2004,12,17,9,1,1,1,9011
2004,12,17,10,1,1,1,9052
2004,12,17,11,1,1,1,8975
2004,12,17,12,1,1,1,8871
2004,12,17,13,1,1,1,8775
2004,12,17,14,1,1,1,8665
2004,12,17,15,1,1,1,8635
2004,12,17,16,1,1,1,8606
2004,12,17,17,1,1,1,8705
2004,12,17,18,1,1,1,9197
2004,12,17,19,1,1,1,9600
2004,12,17,20,1,1,1,9353
2004,12,17,21,1,1,1,9343
2004,12,17,22,1,1,1,9164
2004,12,17,23,1,1,1,8877
2004,12,17,24,1,1,1,8420
2004,12,18,1,1,1,1,7947
2004,12,18,2,1,1,1,7717
2004,12,18,3,1,1,1,7571
2004,12,18,4,1,1,1,7586
2004,12,18,5,1,1,1,7685
2004,12,18,6,1,1,1,7892
2004,12,18,7,1,1,1,8246
2004,12,18,8,1,1,1,8400
2004,12,18,9,1,1,1,8497
2004,12,18,10,1,1,1,8508
2004,12,18,11,1,1,1,8461
2004,12,18,12,1,1,1,8291
2004,12,18,13,1,1,1,8089
2004,12,18,14,1,1,1,7921
2004,12,18,15,1,1,1,7889
2004,12,18,16,1,1,1,7853
2004,12,18,17,1,1,1,7941
2004,12,18,18,1,1,1,8455
2004,12,18,19,1,1,1,9030
2004,12,18,20,1,1,1,8959
2004,12,18,21,1,1,1,8983
2004,12,18,22,1,1,1,8870
2004,12,18,23,1,1,1,8699
2004,12,18,24,1,1,1,8359
2004,12,19,1,1,0,1,7901
2004,12,19,2,1,0,1,7659
2004,12,19,3,1,0,1,7522
2004,12,19,4,1,0,1,7494
2004,12,19,5,1,0,1,7602
2004,12,19,6,1,0,1,7739
2004,12,19,7,1,0,1,7993
2004,12,19,8,1,0,1,8105
2004,12,19,9,1,0,1,8238
2004,12,19,10,1,0,1,8300
2004,12,19,11,1,0,1,8190
2004,12,19,12,1,0,1,7971
2004,12,19,13,1,0,1,7861
2004,12,19,14,1,0,1,7756
2004,12,19,15,1,0,1,7683
2004,12,19,16,1,0,1,7697
2004,12,19,17,1,0,1,7762
2004,12,19,18,1,0,1,8350
2004,12,19,19,1,0,1,9045
2004,12,19,20,1,0,1,9171
2004,12,19,21,1,0,1,9208
2004,12,19,22,1,0,1,9113
2004,12,19,23,1,0,1,8872
2004,12,19,24,1,0,1,8423
2004,12,20,1,0,0,1,8145
2004,12,20,2,0,0,1,7981
2004,12,20,3,0,0,1,7894
2004,12,20,4,0,0,1,7918
2004,12,20,5,0,0,1,8138
2004,12,20,6,0,0,1,8629
2004,12,20,7,0,0,1,9219
2004,12,20,8,0,0,1,9328
2004,12,20,9,0,0,1,9299
2004,12,20,10,0,0,1,9258
2004,12,20,11,0,0,1,9179
2004,12,20,12,0,0,1,9096
2004,12,20,13,0,0,1,8965
2004,12,20,14,0,0,1,8826
2004,12,20,15,0,0,1,8744
2004,12,20,16,0,0,1,8721
2004,12,20,17,0,0,1,8742
2004,12,20,18,0,0,1,9166
2004,12,20,19,0,0,1,9646
2004,12,20,20,0,0,1,9510
2004,12,20,21,0,0,1,9434
2004,12,20,22,0,0,1,9149
2004,12,20,23,0,0,1,8658
2004,12,20,24,0,0,1,8082
2004,12,21,1,1,0,1,7551
2004,12,21,2,1,0,1,7276
2004,12,21,3,1,0,1,7093
2004,12,21,4,1,0,1,7069
2004,12,21,5,1,0,1,7178
2004,12,21,6,1,0,1,7570
2004,12,21,7,1,0,1,8138
2004,12,21,8,1,0,1,8381
2004,12,21,9,1,0,1,8470
2004,12,21,10,1,0,1,8532
2004,12,21,11,1,0,1,8658
2004,12,21,12,1,0,1,8698
2004,12,21,13,1,0,1,8714
2004,12,21,14,1,0,1,8790
2004,12,21,15,1,0,1,8814
2004,12,21,16,1,0,1,8792
2004,12,21,17,1,0,1,8802
2004,12,21,18,1,0,1,9106
2004,12,21,19,1,0,1,9523
2004,12,21,20,1,0,1,9413
2004,12,21,21,1,0,1,9374
2004,12,21,22,1,0,1,9115
2004,12,21,23,1,0,1,8720
2004,12,21,24,1,0,1,8142
2004,12,22,1,0,0,1,7225
2004,12,22,2,0,0,1,6931
2004,12,22,3,0,0,1,6810
2004,12,22,4,0,0,1,6772
2004,12,22,5,0,0,1,6899
2004,12,22,6,0,0,1,7302
2004,12,22,7,0,0,1,7839
2004,12,22,8,0,0,1,8205
2004,12,22,9,0,0,1,8545
2004,12,22,10,0,0,1,8881
2004,12,22,11,0,0,1,9123
2004,12,22,12,0,0,1,9305
2004,12,22,13,0,0,1,9379
2004,12,22,14,0,0,1,9506
2004,12,22,15,0,0,1,9545
2004,12,22,16,0,0,1,9666
2004,12,22,17,0,0,1,9844
2004,12,22,18,0,0,1,10358
2004,12,22,19,0,0,1,10633
2004,12,22,20,0,0,1,10516
2004,12,22,21,0,0,1,10552
2004,12,22,22,0,0,1,10296
2004,12,22,23,0,0,1,9890
2004,12,22,24,0,0,1,9392
2004,12,23,1,0,0,1,9204
2004,12,23,2,0,0,1,8933
2004,12,23,3,0,0,1,8925
2004,12,23,4,0,0,1,8868
2004,12,23,5,0,0,1,9001
2004,12,23,6,0,0,1,9393
2004,12,23,7,0,0,1,9962
2004,12,23,8,0,0,1,10339
2004,12,23,9,0,0,1,10629
2004,12,23,10,0,0,1,10916
2004,12,23,11,0,0,1,10904
2004,12,23,12,0,0,1,10699
2004,12,23,13,0,0,1,10385
2004,12,23,14,0,0,1,10165
2004,12,23,15,0,0,1,9996
2004,12,23,16,0,0,1,9924
2004,12,23,17,0,0,1,10092
2004,12,23,18,0,0,1,10769
2004,12,23,19,0,0,1,11255
2004,12,23,20,0,0,1,11235
2004,12,23,21,0,0,1,11270
2004,12,23,22,0,0,1,11024
2004,12,23,23,0,0,1,10744
2004,12,23,24,0,0,1,10271
2004,12,24,1,1,1,1,9823
2004,12,24,2,1,1,1,9512
2004,12,24,3,1,1,1,9372
2004,12,24,4,1,1,1,9275
2004,12,24,5,1,1,1,9334
2004,12,24,6,1,1,1,9541
2004,12,24,7,1,1,1,9814
2004,12,24,8,1,1,1,10089
2004,12,24,9,1,1,1,10501
2004,12,24,10,1,1,1,10853
2004,12,24,11,1,1,1,10985
2004,12,24,12,1,1,1,10762
2004,12,24,13,1,1,1,10581
2004,12,24,14,1,1,1,10377
2004,12,24,15,1,1,1,10209
2004,12,24,16,1,1,1,10119
2004,12,24,17,1,1,1,10190
2004,12,24,18,1,1,1,10674
2004,12,24,19,1,1,1,10996
2004,12,24,20,1,1,1,11031
2004,12,24,21,1,1,1,11095
2004,12,24,22,1,1,1,10923
2004,12,24,23,1,1,1,10812
2004,12,24,24,1,1,1,10576
2004,12,25,1,1,1,1,9680
2004,12,25,2,1,1,1,9382
2004,12,25,3,1,1,1,9196
2004,12,25,4,1,1,1,9018
2004,12,25,5,1,1,1,8986
2004,12,25,6,1,1,1,9059
2004,12,25,7,1,1,1,9242
2004,12,25,8,1,1,1,9396
2004,12,25,9,1,1,1,9561
2004,12,25,10,1,1,1,9654
2004,12,25,11,1,1,1,9556
2004,12,25,12,1,1,1,9289
2004,12,25,13,1,1,1,8889
2004,12,25,14,1,1,1,8427
2004,12,25,15,1,1,1,8017
2004,12,25,16,1,1,1,7808
2004,12,25,17,1,1,1,7771
2004,12,25,18,1,1,1,8361
2004,12,25,19,1,1,1,9185
2004,12,25,20,1,1,1,9473
2004,12,25,21,1,1,1,9741
2004,12,25,22,1,1,1,9799
2004,12,25,23,1,1,1,9707
2004,12,25,24,1,1,1,9476
2004,12,26,1,1,0,1,9107
2004,12,26,2,1,0,1,8930
2004,12,26,3,1,0,1,8838
2004,12,26,4,1,0,1,8838
2004,12,26,5,1,0,1,8891
2004,12,26,6,1,0,1,9036
2004,12,26,7,1,0,1,9242
2004,12,26,8,1,0,1,9305
2004,12,26,9,1,0,1,9386
2004,12,26,10,1,0,1,9266
2004,12,26,11,1,0,1,8901
2004,12,26,12,1,0,1,8572
2004,12,26,13,1,0,1,8239
2004,12,26,14,1,0,1,7934
2004,12,26,15,1,0,1,7693
2004,12,26,16,1,0,1,7598
2004,12,26,17,1,0,1,7591
2004,12,26,18,1,0,1,8183
2004,12,26,19,1,0,1,8978
2004,12,26,20,1,0,1,9115
2004,12,26,21,1,0,1,9282
2004,12,26,22,1,0,1,9242
2004,12,26,23,1,0,1,9030
2004,12,26,24,1,0,1,8685
2004,12,27,1,0,0,1,8161
2004,12,27,2,0,0,1,8028
2004,12,27,3,0,0,1,8019
2004,12,27,4,0,0,1,8114
2004,12,27,5,0,0,1,8384
2004,12,27,6,0,0,1,8809
2004,12,27,7,0,0,1,9345
2004,12,27,8,0,0,1,9570
2004,12,27,9,0,0,1,9542
2004,12,27,10,0,0,1,9436
2004,12,27,11,0,0,1,9232
2004,12,27,12,0,0,1,8979
2004,12,27,13,0,0,1,8690
2004,12,27,14,0,0,1,8519
2004,12,27,15,0,0,1,8337
2004,12,27,16,0,0,1,8277
2004,12,27,17,0,0,1,8305
2004,12,27,18,0,0,1,8854
2004,12,27,19,0,0,1,9411
2004,12,27,20,0,0,1,9372
2004,12,27,21,0,0,1,9372
2004,12,27,22,0,0,1,9152
2004,12,27,23,0,0,1,8789
2004,12,27,24,0,0,1,8313
2004,12,28,1,0,0,1,7952
2004,12,28,2,0,0,1,7679
2004,12,28,3,0,0,1,7525
2004,12,28,4,0,0,1,7517
2004,12,28,5,0,0,1,7677
2004,12,28,6,0,0,1,8100
2004,12,28,7,0,0,1,8637
2004,12,28,8,0,0,1,8794
2004,12,28,9,0,0,1,8835
2004,12,28,10,0,0,1,8863
2004,12,28,11,0,0,1,8832
2004,12,28,12,0,0,1,8681
2004,12,28,13,0,0,1,8555
2004,12,28,14,0,0,1,8427
2004,12,28,15,0,0,1,8345
2004,12,28,16,0,0,1,8331
2004,12,28,17,0,0,1,8401
2004,12,28,18,0,0,1,8744
2004,12,28,19,0,0,1,9133
2004,12,28,20,0,0,1,8959
2004,12,28,21,0,0,1,8832
2004,12,28,22,0,0,1,8592
2004,12,28,23,0,0,1,8157
2004,12,28,24,0,0,1,7658
2004,12,29,1,0,0,1,7094
2004,12,29,2,0,0,1,6847
2004,12,29,3,0,0,1,6696
2004,12,29,4,0,0,1,6672
2004,12,29,5,0,0,1,6822
2004,12,29,6,0,0,1,7216
2004,12,29,7,0,0,1,7720
2004,12,29,8,0,0,1,7869
2004,12,29,9,0,0,1,7944
2004,12,29,10,0,0,1,8100
2004,12,29,11,0,0,1,8238
2004,12,29,12,0,0,1,8277
2004,12,29,13,0,0,1,8328
2004,12,29,14,0,0,1,8280
2004,12,29,15,0,0,1,8206
2004,12,29,16,0,0,1,8235
2004,12,29,17,0,0,1,8194
2004,12,29,18,0,0,1,8515
2004,12,29,19,0,0,1,8854
2004,12,29,20,0,0,1,8771
2004,12,29,21,0,0,1,8695
2004,12,29,22,0,0,1,8485
2004,12,29,23,0,0,1,8048
2004,12,29,24,0,0,1,7569
2004,12,30,1,0,0,1,7362
2004,12,30,2,0,0,1,7055
2004,12,30,3,0,0,1,6864
2004,12,30,4,0,0,1,6781
2004,12,30,5,0,0,1,6854
2004,12,30,6,0,0,1,7131
2004,12,30,7,0,0,1,7573
2004,12,30,8,0,0,1,7742
2004,12,30,9,0,0,1,7970
2004,12,30,10,0,0,1,8249
2004,12,30,11,0,0,1,8439
2004,12,30,12,0,0,1,8489
2004,12,30,13,0,0,1,8508
2004,12,30,14,0,0,1,8587
2004,12,30,15,0,0,1,8589
2004,12,30,16,0,0,1,8594
2004,12,30,17,0,0,1,8671
2004,12,30,18,0,0,1,8950
2004,12,30,19,0,0,1,9254
2004,12,30,20,0,0,1,9122
2004,12,30,21,0,0,1,9040
2004,12,30,22,0,0,1,8798
2004,12,30,23,0,0,1,8399
2004,12,30,24,0,0,1,7885
2004,12,31,1,1,0,1,7431
2004,12,31,2,1,0,1,7093
2004,12,31,3,1,0,1,6907
2004,12,31,4,1,0,1,6800
2004,12,31,5,1,0,1,6862
2004,12,31,6,1,0,1,7021
2004,12,31,7,1,0,1,7230
2004,12,31,8,1,0,1,7323
2004,12,31,9,1,0,1,7535
2004,12,31,10,1,0,1,7935
2004,12,31,11,1,0,1,8277
2004,12,31,12,1,0,1,8458
2004,12,31,13,1,0,1,8497
2004,12,31,14,1,0,1,8507
2004,12,31,15,1,0,1,8460
2004,12,31,16,1,0,1,8462
2004,12,31,17,1,0,1,8517
2004,12,31,18,1,0,1,8817
2004,12,31,19,1,0,1,9138
2004,12,31,20,1,0,1,8920
2004,12,31,21,1,0,1,8779
2004,12,31,22,1,0,1,8512
2004,12,31,23,1,0,1,8207
2004,12,31,24,1,0,1,7905
2005,1,1,1,1,1,1,7507
2005,1,1,2,1,1,1,7257
2005,1,1,3,1,1,1,6973
2005,1,1,4,1,1,1,6794
2005,1,1,5,1,1,1,6685
2005,1,1,6,1,1,1,6647
2005,1,1,7,1,1,1,6692
2005,1,1,8,1,1,1,6607
2005,1,1,9,1,1,1,6738
2005,1,1,10,1,1,1,7092
2005,1,1,11,1,1,1,7470
2005,1,1,12,1,1,1,7754
2005,1,1,13,1,1,1,7909
2005,1,1,14,1,1,1,7964
2005,1,1,15,1,1,1,7942
2005,1,1,16,1,1,1,7926
2005,1,1,17,1,1,1,7953
2005,1,1,18,1,1,1,8221
